id,code,state_id/id,country_id/id,name,municipality_id/id
res_city_py934,1342,dpto_py3,base.py,"CURUGUATY",paraguay_mun_id_26
res_city_py935,1343,dpto_py3,base.py,"ESTANCIA LOMAS",paraguay_mun_id_26
res_city_py936,1344,dpto_py3,base.py,"ESTEFANA - CUE",paraguay_mun_id_26
res_city_py937,1345,dpto_py3,base.py,"FELICIA - CUE",paraguay_mun_id_26
res_city_py938,1346,dpto_py3,base.py,"FRANCO - CUE",paraguay_mun_id_26
res_city_py939,1347,dpto_py3,base.py,"GARCIA",paraguay_mun_id_26
res_city_py940,1348,dpto_py3,base.py,"GONZALES - CUE",paraguay_mun_id_26
res_city_py941,1349,dpto_py3,base.py,"GUAPEPOTY",paraguay_mun_id_26
res_city_py942,1350,dpto_py3,base.py,"HAEDO - CUE",paraguay_mun_id_26
res_city_py943,1351,dpto_py3,base.py,"ICUA TIMBO",paraguay_mun_id_26
res_city_py944,1352,dpto_py3,base.py,"ISLA SACA",paraguay_mun_id_26
res_city_py945,1353,dpto_py3,base.py,"ISLA TIMBO",paraguay_mun_id_26
res_city_py946,1354,dpto_py3,base.py,"JUGUA POI",paraguay_mun_id_26
res_city_py947,1355,dpto_py3,base.py,"JURUJEY",paraguay_mun_id_26
res_city_py948,1356,dpto_py3,base.py,"LA NIÑA",paraguay_mun_id_26
res_city_py949,1357,dpto_py3,base.py,"LAGUNA MOJON",paraguay_mun_id_26
res_city_py950,1358,dpto_py3,base.py,"LIOPICEMI",paraguay_mun_id_26
res_city_py951,1359,dpto_py3,base.py,"MANDYYUTY - CUE",paraguay_mun_id_26
res_city_py952,1360,dpto_py3,base.py,"MANDYYUTI",paraguay_mun_id_26
res_city_py953,1361,dpto_py3,base.py,"MARTINEZ - CUE",paraguay_mun_id_26
res_city_py954,1362,dpto_py3,base.py,"MBOCAYA",paraguay_mun_id_26
res_city_py955,1363,dpto_py3,base.py,"MBOPICUA",paraguay_mun_id_26
res_city_py956,1364,dpto_py3,base.py,"MENDIETA - CUE",paraguay_mun_id_26
res_city_py957,1365,dpto_py3,base.py,"MEREQUI - CUE",paraguay_mun_id_26
res_city_py958,1366,dpto_py3,base.py,"MESA",paraguay_mun_id_26
res_city_py959,1367,dpto_py3,base.py,"MEZA - CUE",paraguay_mun_id_26
res_city_py960,1368,dpto_py3,base.py,"MOÑAI CUARE",paraguay_mun_id_26
res_city_py961,1643,dpto_py3,base.py,"MUNICIPIO",paraguay_mun_id_26
res_city_py962,1644,dpto_py3,base.py,"MUÑAG - CUA",paraguay_mun_id_26
res_city_py963,1645,dpto_py3,base.py,"PASO RIVEROS",paraguay_mun_id_26
res_city_py964,1646,dpto_py3,base.py,"PIRAY",paraguay_mun_id_26
res_city_py965,1647,dpto_py3,base.py,"PIRITI - CUE",paraguay_mun_id_26
res_city_py966,1648,dpto_py3,base.py,"POTRERO - PUCU",paraguay_mun_id_26
res_city_py967,1649,dpto_py3,base.py,"POTRERO CAAPIIPOBO",paraguay_mun_id_26
res_city_py968,1650,dpto_py3,base.py,"POTRERO CARRILLO",paraguay_mun_id_26
res_city_py969,1651,dpto_py3,base.py,"POTRERO CAZAL",paraguay_mun_id_26
res_city_py970,1652,dpto_py3,base.py,"PUERTO - MI",paraguay_mun_id_26
res_city_py971,1653,dpto_py3,base.py,"PUERTO CUE",paraguay_mun_id_26
res_city_py972,1654,dpto_py3,base.py,"PUERTO ROSARIO",paraguay_mun_id_26
res_city_py973,1655,dpto_py3,base.py,"STA. CATALINA",paraguay_mun_id_26
res_city_py974,1656,dpto_py3,base.py,"TACURU",paraguay_mun_id_26
res_city_py975,1657,dpto_py3,base.py,"TAPERE",paraguay_mun_id_26
res_city_py976,1658,dpto_py3,base.py,"TAYI CARE",paraguay_mun_id_26
res_city_py977,1659,dpto_py3,base.py,"URUCUY",paraguay_mun_id_26
res_city_py978,1660,dpto_py3,base.py,"VALLE MI",paraguay_mun_id_26
res_city_py979,1661,dpto_py3,base.py,"VOLENDAM",paraguay_mun_id_26
res_city_py980,1662,dpto_py3,base.py,"YCUA PORA",paraguay_mun_id_26
res_city_py981,1663,dpto_py3,base.py,"YCUA RETA",paraguay_mun_id_26
res_city_py982,1664,dpto_py3,base.py,"YECOREY",paraguay_mun_id_26
res_city_py983,1665,dpto_py3,base.py,"YETYTY",paraguay_mun_id_26
res_city_py984,1666,dpto_py3,base.py,"YAHACA GUAZU",paraguay_mun_id_26
res_city_py985,1667,dpto_py3,base.py,"YRUCUY",paraguay_mun_id_26
res_city_py986,1668,dpto_py3,base.py,"ÑAMBUE",paraguay_mun_id_26
res_city_py987,1669,dpto_py3,base.py,"ÑANDEYARA",paraguay_mun_id_26
res_city_py988,1670,dpto_py3,base.py,"ÑANDUA -CUA",paraguay_mun_id_26
res_city_py989,1671,dpto_py3,base.py,"ÑANDUCUAI",paraguay_mun_id_26
res_city_py990,1672,dpto_py3,base.py,"ÑEEMBUCU",paraguay_mun_id_26
res_city_py991,1673,dpto_py3,base.py,"ÑUAMBUA",paraguay_mun_id_26
res_city_py992,6248,dpto_py3,base.py,"ARAZA",paraguay_mun_id_26
res_city_py993,6249,dpto_py3,base.py,"BARRIOS  CUE",paraguay_mun_id_26
res_city_py994,6250,dpto_py3,base.py,"CAMPO CIERVO",paraguay_mun_id_26
res_city_py995,6251,dpto_py3,base.py,"CAÑADA AREVALOS",paraguay_mun_id_26
res_city_py996,6252,dpto_py3,base.py,"COL. INDEPENDENCIA",paraguay_mun_id_26
res_city_py997,6270,dpto_py3,base.py,"MOÑO MI CUE",paraguay_mun_id_26
res_city_py998,6271,dpto_py3,base.py,"PIRAYU - CUE",paraguay_mun_id_26
res_city_py999,6272,dpto_py3,base.py,"PUERTO",paraguay_mun_id_26
res_city_py1000,6273,dpto_py3,base.py,"REDONDO Y ÑANDUA",paraguay_mun_id_26
res_city_py1001,6274,dpto_py3,base.py,"URUNDEY",paraguay_mun_id_26
res_city_py1002,1674,dpto_py3,base.py,"YATAITY DEL NORTE",paraguay_mun_id_27
res_city_py1003,1675,dpto_py3,base.py,"CALLE SAN ANTONIO",paraguay_mun_id_27
res_city_py1004,1676,dpto_py3,base.py,"CALLE SAN FELIPE",paraguay_mun_id_27
res_city_py1005,1677,dpto_py3,base.py,"COL. YATAYTY",paraguay_mun_id_27
res_city_py1006,1678,dpto_py3,base.py,"COLONIA",paraguay_mun_id_27
res_city_py1007,1679,dpto_py3,base.py,"F. MATIAUDA",paraguay_mun_id_27
res_city_py1008,1680,dpto_py3,base.py,"GUAVIRA",paraguay_mun_id_27
res_city_py1009,1681,dpto_py3,base.py,"GUAZU RETA",paraguay_mun_id_27
res_city_py1010,1682,dpto_py3,base.py,"YATAYTY CORA",paraguay_mun_id_27
res_city_py1011,1683,dpto_py3,base.py,"ZONA A",paraguay_mun_id_27
res_city_py1012,1684,dpto_py3,base.py,"ISIDORO RESQUIN",paraguay_mun_id_28
res_city_py1013,1685,dpto_py3,base.py,"COL. NARANJITO",paraguay_mun_id_28
res_city_py1014,1686,dpto_py3,base.py,"COL. PALOMA",paraguay_mun_id_28
res_city_py1015,1687,dpto_py3,base.py,"COL. RADIO URBANO",paraguay_mun_id_28
res_city_py1016,1688,dpto_py3,base.py,"COL. SUSANA",paraguay_mun_id_28
res_city_py1017,1689,dpto_py3,base.py,"COL. YBYPE",paraguay_mun_id_28
res_city_py1018,1690,dpto_py3,base.py,"COL.AÑARETA",paraguay_mun_id_28
res_city_py1019,1691,dpto_py3,base.py,"ORQUETA",paraguay_mun_id_28
res_city_py1020,1692,dpto_py3,base.py,"CHORE",paraguay_mun_id_29
res_city_py1021,1693,dpto_py3,base.py,"COLONIA",paraguay_mun_id_29
res_city_py1022,1694,dpto_py3,base.py,"SAN ANTONIO",paraguay_mun_id_29
res_city_py1023,1695,dpto_py3,base.py,"SAN PABLO",paraguay_mun_id_29
res_city_py1024,1696,dpto_py3,base.py,"SAN PABLO",paraguay_mun_id_30
res_city_py1025,1697,dpto_py3,base.py,"COLONIA",paraguay_mun_id_30
res_city_py1026,1698,dpto_py3,base.py,"SAN ANTONIO",paraguay_mun_id_30
res_city_py1027,1699,dpto_py3,base.py,"SAN JOSE DEL ROSARIO",paraguay_mun_id_31
res_city_py1028,1700,dpto_py3,base.py,"ALFONSO CENTRAL",paraguay_mun_id_31
res_city_py1029,1701,dpto_py3,base.py,"ALFONSO TRANQUERA",paraguay_mun_id_31
res_city_py1030,1702,dpto_py3,base.py,"ESTANCIA SAN JOSE",paraguay_mun_id_31
res_city_py1031,1703,dpto_py3,base.py,"ESTANCIA GAZORY",paraguay_mun_id_31
res_city_py1032,1704,dpto_py3,base.py,"SAN ANTONIO",paraguay_mun_id_31
res_city_py1033,1705,dpto_py3,base.py,"SAN JOSE OBRERO",paraguay_mun_id_31
res_city_py1034,1706,dpto_py3,base.py,"SAN JUAN",paraguay_mun_id_31
res_city_py1035,1707,dpto_py3,base.py,"SAN ISIDRO",paraguay_mun_id_31
res_city_py1036,1708,dpto_py3,base.py,"SANTO DOMINGO",paraguay_mun_id_31
res_city_py1037,1709,dpto_py3,base.py,"TRES REYES",paraguay_mun_id_31
res_city_py1038,5700,dpto_py3,base.py,"COL. SAN PEDRO",paraguay_mun_id_32
res_city_py1039,5701,dpto_py3,base.py,"COL. DEFENSORES DEL CHACO",paraguay_mun_id_32
res_city_py1040,5702,dpto_py3,base.py,"TAVAI",paraguay_mun_id_32
res_city_py1041,5712,dpto_py3,base.py,"GUAYAIBI",paraguay_mun_id_32
res_city_py1042,5703,dpto_py3,base.py,"APY A",paraguay_mun_id_33
res_city_py1043,5713,dpto_py3,base.py,"CAPII VARY",paraguay_mun_id_33
res_city_py1044,5893,dpto_py3,base.py,"COL. NRO. 2",paraguay_mun_id_33
res_city_py1045,5496,dpto_py3,base.py,"YRYBUCUA",paraguay_mun_id_34
res_city_py1046,6432,dpto_py3,base.py,"LIBERACION",paraguay_mun_id_36
res_city_py1047,6433,dpto_py3,base.py,"SAN VICENTE PANCHOLO",paraguay_mun_id_37
res_city_py1048,1710,dpto_py4,base.py,"CAACUPE",paraguay_mun_id_38
res_city_py1049,1711,dpto_py4,base.py,"ALMADA",paraguay_mun_id_38
res_city_py1050,1712,dpto_py4,base.py,"AQUINO CAÑADA",paraguay_mun_id_38
res_city_py1051,1713,dpto_py4,base.py,"ARAZATY",paraguay_mun_id_38
res_city_py1052,1714,dpto_py4,base.py,"AZCURRA",paraguay_mun_id_38
res_city_py1053,1715,dpto_py4,base.py,"BARRIO DANIEL SCURRA",paraguay_mun_id_38
res_city_py1054,1716,dpto_py4,base.py,"BARRIO SAN FRANCISCO",paraguay_mun_id_38
res_city_py1055,1717,dpto_py4,base.py,"CAACUPE",paraguay_mun_id_38
res_city_py1056,1718,dpto_py4,base.py,"CABAÑAS",paraguay_mun_id_38
res_city_py1057,1719,dpto_py4,base.py,"CERRO REAL",paraguay_mun_id_38
res_city_py1058,1720,dpto_py4,base.py,"COL. CNEL. MARTINEZ",paraguay_mun_id_38
res_city_py1059,1721,dpto_py4,base.py,"COSTA PUCU",paraguay_mun_id_38
res_city_py1060,1722,dpto_py4,base.py,"DANIEL SCURRA 2DA.",paraguay_mun_id_38
res_city_py1061,1723,dpto_py4,base.py,"ISLA YOBAY",paraguay_mun_id_38
res_city_py1062,1724,dpto_py4,base.py,"ITA YBU GUAZU",paraguay_mun_id_38
res_city_py1063,1725,dpto_py4,base.py,"ITA YBU MI",paraguay_mun_id_38
res_city_py1064,1726,dpto_py4,base.py,"JHACA ROYSA",paraguay_mun_id_38
res_city_py1065,1727,dpto_py4,base.py,"LOMA GUAZU",paraguay_mun_id_38
res_city_py1066,1728,dpto_py4,base.py,"POTRERO POI",paraguay_mun_id_38
res_city_py1067,1729,dpto_py4,base.py,"YPUCU",paraguay_mun_id_38
res_city_py1068,1730,dpto_py4,base.py,"YTA GUAZU",paraguay_mun_id_38
res_city_py1069,1731,dpto_py4,base.py,"YTU MI",paraguay_mun_id_38
res_city_py1070,1732,dpto_py4,base.py,"ALTOS",paraguay_mun_id_39
res_city_py1071,1733,dpto_py4,base.py,"ACUÑA DE FIGUEROA",paraguay_mun_id_39
res_city_py1072,1734,dpto_py4,base.py,"AGAI HY",paraguay_mun_id_39
res_city_py1073,1735,dpto_py4,base.py,"AGUARA",paraguay_mun_id_39
res_city_py1074,1736,dpto_py4,base.py,"ALTOS ( MUNICIPIO )",paraguay_mun_id_39
res_city_py1075,1737,dpto_py4,base.py,"CHOCHI",paraguay_mun_id_39
res_city_py1076,1738,dpto_py4,base.py,"ESTANCIA CLEMENTINA",paraguay_mun_id_39
res_city_py1077,1739,dpto_py4,base.py,"ITA GUAZU",paraguay_mun_id_39
res_city_py1078,1740,dpto_py4,base.py,"ITA YGAZA",paraguay_mun_id_39
res_city_py1079,1741,dpto_py4,base.py,"LOMA GRANDE",paraguay_mun_id_39
res_city_py1080,1742,dpto_py4,base.py,"PARARU",paraguay_mun_id_39
res_city_py1081,1743,dpto_py4,base.py,"RETIRO RIO NEGRO",paraguay_mun_id_39
res_city_py1082,1744,dpto_py4,base.py,"TUKUNGA CORDILLERA",paraguay_mun_id_39
res_city_py1083,1745,dpto_py4,base.py,"TUKUNGA CAÑADA",paraguay_mun_id_39
res_city_py1084,1746,dpto_py4,base.py,"VILLA FLOR",paraguay_mun_id_39
res_city_py1085,1747,dpto_py4,base.py,"YACARE",paraguay_mun_id_39
res_city_py1086,1748,dpto_py4,base.py,"YAYI CAÑADA",paraguay_mun_id_39
res_city_py1087,1749,dpto_py4,base.py,"YBU",paraguay_mun_id_39
res_city_py1088,1750,dpto_py4,base.py,"ARROYOS Y ESTEROS",paraguay_mun_id_40
res_city_py1089,1751,dpto_py4,base.py,"ACEVEDO",paraguay_mun_id_40
res_city_py1090,1752,dpto_py4,base.py,"ARROYOS Y ESTEROS",paraguay_mun_id_40
res_city_py1091,1753,dpto_py4,base.py,"BOQUERON",paraguay_mun_id_40
res_city_py1092,1754,dpto_py4,base.py,"CAMP. H. MATIAUDA",paraguay_mun_id_40
res_city_py1093,1755,dpto_py4,base.py,"CAÑADA",paraguay_mun_id_40
res_city_py1094,1756,dpto_py4,base.py,"CAÑADA DOMINGUEZ",paraguay_mun_id_40
res_city_py1095,1757,dpto_py4,base.py,"CERRITO",paraguay_mun_id_40
res_city_py1096,1758,dpto_py4,base.py,"COSTA PUCU",paraguay_mun_id_40
res_city_py1097,1759,dpto_py4,base.py,"CURUPAYTY",paraguay_mun_id_40
res_city_py1098,1760,dpto_py4,base.py,"CYRATY",paraguay_mun_id_40
res_city_py1099,1761,dpto_py4,base.py,"EL CARMEN",paraguay_mun_id_40
res_city_py1100,1762,dpto_py4,base.py,"ESTACION GONZALES CUE",paraguay_mun_id_40
res_city_py1101,1763,dpto_py4,base.py,"ESTACION YPE CUE",paraguay_mun_id_40
res_city_py1102,1764,dpto_py4,base.py,"ESTANCIA 4 VIENTOS",paraguay_mun_id_40
res_city_py1103,1765,dpto_py4,base.py,"ESTANCIA CATIGUA",paraguay_mun_id_40
res_city_py1104,1766,dpto_py4,base.py,"ESTANCIA JUAN DE MENA",paraguay_mun_id_40
res_city_py1105,1767,dpto_py4,base.py,"ESTANCIA LOPEZ CUE",paraguay_mun_id_40
res_city_py1106,1768,dpto_py4,base.py,"ESTANCIA MANDUVIRA",paraguay_mun_id_40
res_city_py1107,1769,dpto_py4,base.py,"ESTANCIA SANJA JHU",paraguay_mun_id_40
res_city_py1108,1770,dpto_py4,base.py,"GRAL. DIAZ",paraguay_mun_id_40
res_city_py1109,1771,dpto_py4,base.py,"INGLON CUE",paraguay_mun_id_40
res_city_py1110,1772,dpto_py4,base.py,"ISLA ALTA",paraguay_mun_id_40
res_city_py1111,1773,dpto_py4,base.py,"ISLA GUAZU",paraguay_mun_id_40
res_city_py1112,1774,dpto_py4,base.py,"ISLA TACUARA",paraguay_mun_id_40
res_city_py1113,1775,dpto_py4,base.py,"ITA PIRU",paraguay_mun_id_40
res_city_py1114,1776,dpto_py4,base.py,"KIRAYTY",paraguay_mun_id_40
res_city_py1115,1777,dpto_py4,base.py,"LAGUNA VERA",paraguay_mun_id_40
res_city_py1116,1778,dpto_py4,base.py,"MAINUMBY",paraguay_mun_id_40
res_city_py1117,1779,dpto_py4,base.py,"MAINUMBYI",paraguay_mun_id_40
res_city_py1118,1780,dpto_py4,base.py,"NUEVA COLOMBIA",paraguay_mun_id_40
res_city_py1119,1781,dpto_py4,base.py,"PUERTO OLIVARES",paraguay_mun_id_40
res_city_py1120,1782,dpto_py4,base.py,"RETIRO CARBONERIA - CUE",paraguay_mun_id_40
res_city_py1121,1783,dpto_py4,base.py,"RETIRO DONKI CUE",paraguay_mun_id_40
res_city_py1122,1784,dpto_py4,base.py,"RETIRO ILDEFONSO - CUE",paraguay_mun_id_40
res_city_py1123,1785,dpto_py4,base.py,"SAN ANTONIO",paraguay_mun_id_40
res_city_py1124,1786,dpto_py4,base.py,"URUNDEY",paraguay_mun_id_40
res_city_py1125,1787,dpto_py4,base.py,"YUASY ITA",paraguay_mun_id_40
res_city_py1126,6275,dpto_py4,base.py,"LOPEZ CUE",paraguay_mun_id_40
res_city_py1127,6276,dpto_py4,base.py,"PUESTO ELVIRA",paraguay_mun_id_40
res_city_py1128,6277,dpto_py4,base.py,"TACUARINDY",paraguay_mun_id_40
res_city_py1129,1788,dpto_py4,base.py,"ATYRA",paraguay_mun_id_41
res_city_py1130,1789,dpto_py4,base.py,"ATYRA ( MUNICIPIO )",paraguay_mun_id_41
res_city_py1131,1790,dpto_py4,base.py,"CANDIA",paraguay_mun_id_41
res_city_py1132,1791,dpto_py4,base.py,"CARUMBY",paraguay_mun_id_41
res_city_py1133,1792,dpto_py4,base.py,"COL. BERNARDINO CABALLERO",paraguay_mun_id_41
res_city_py1134,1793,dpto_py4,base.py,"GRANJA LADONESA",paraguay_mun_id_41
res_city_py1135,1794,dpto_py4,base.py,"MOÑAIRY",paraguay_mun_id_41
res_city_py1136,1795,dpto_py4,base.py,"POTRERO",paraguay_mun_id_41
res_city_py1137,1796,dpto_py4,base.py,"SAN VICENTE",paraguay_mun_id_41
res_city_py1138,1797,dpto_py4,base.py,"SANJA JHU",paraguay_mun_id_41
res_city_py1139,6278,dpto_py4,base.py,"CAACUPEMI",paraguay_mun_id_41
res_city_py1140,6279,dpto_py4,base.py,"MBURURU",paraguay_mun_id_41
res_city_py1141,1798,dpto_py4,base.py,"ALFONSO LOMA",paraguay_mun_id_42
res_city_py1142,1799,dpto_py4,base.py,"BOQUERON",paraguay_mun_id_42
res_city_py1143,1800,dpto_py4,base.py,"CAPELLANIA",paraguay_mun_id_42
res_city_py1144,1801,dpto_py4,base.py,"CARAGUATAY ( MUNICIPIO )",paraguay_mun_id_42
res_city_py1145,1802,dpto_py4,base.py,"ESTANCIA LOBO CUA",paraguay_mun_id_42
res_city_py1146,1803,dpto_py4,base.py,"ESTANCIA SALADILLO",paraguay_mun_id_42
res_city_py1147,1804,dpto_py4,base.py,"ESTANCIA SAN MARCO",paraguay_mun_id_42
res_city_py1148,1805,dpto_py4,base.py,"FULGENCIO YEGROS",paraguay_mun_id_42
res_city_py1149,1806,dpto_py4,base.py,"ISLA GUAZU",paraguay_mun_id_42
res_city_py1150,1807,dpto_py4,base.py,"ISLA PAU",paraguay_mun_id_42
res_city_py1151,1808,dpto_py4,base.py,"JHUGUA GUAZU",paraguay_mun_id_42
res_city_py1152,1809,dpto_py4,base.py,"JHUGUA POI",paraguay_mun_id_42
res_city_py1153,1810,dpto_py4,base.py,"ROLON",paraguay_mun_id_42
res_city_py1154,1811,dpto_py4,base.py,"RIO NEGRO ENSENADA",paraguay_mun_id_42
res_city_py1155,1812,dpto_py4,base.py,"RIO NEGRO LLANE",paraguay_mun_id_42
res_city_py1156,1813,dpto_py4,base.py,"RIO NEGRO POTRERO",paraguay_mun_id_42
res_city_py1157,1814,dpto_py4,base.py,"SAN MIGUEL",paraguay_mun_id_42
res_city_py1158,1815,dpto_py4,base.py,"SAN PEDRO",paraguay_mun_id_42
res_city_py1159,1816,dpto_py4,base.py,"SANTA LUCIA",paraguay_mun_id_42
res_city_py1160,1817,dpto_py4,base.py,"TACUARY",paraguay_mun_id_42
res_city_py1161,1818,dpto_py4,base.py,"TENIENTE GONZALES",paraguay_mun_id_42
res_city_py1162,1819,dpto_py4,base.py,"VERA COSTA",paraguay_mun_id_42
res_city_py1163,6280,dpto_py4,base.py,"CARAGUATAY",paraguay_mun_id_42
res_city_py1164,6281,dpto_py4,base.py,"COSTA YBATE",paraguay_mun_id_42
res_city_py1165,6282,dpto_py4,base.py,"GRAL. GENES",paraguay_mun_id_42
res_city_py1166,6283,dpto_py4,base.py,"LA INMACULADA",paraguay_mun_id_42
res_city_py1167,6284,dpto_py4,base.py,"SAN JOSE OBRERO",paraguay_mun_id_42
res_city_py1168,6285,dpto_py4,base.py,"VALLE I",paraguay_mun_id_42
res_city_py1169,1820,dpto_py4,base.py,"EMBOSCADA",paraguay_mun_id_43
res_city_py1170,1821,dpto_py4,base.py,"4TA. COMP. COCUE GUAZU",paraguay_mun_id_43
res_city_py1171,1822,dpto_py4,base.py,"CHOCHI",paraguay_mun_id_43
res_city_py1172,1823,dpto_py4,base.py,"EMBOSCADA ( MUNICIPIO )",paraguay_mun_id_43
res_city_py1173,1824,dpto_py4,base.py,"ESTANCIA CARANDAYTY",paraguay_mun_id_43
res_city_py1174,1825,dpto_py4,base.py,"ESTANCIA CAREAGA",paraguay_mun_id_43
res_city_py1175,1826,dpto_py4,base.py,"ESTANCIA CLEMENTINA",paraguay_mun_id_43
res_city_py1176,1827,dpto_py4,base.py,"ESTANCIA LA CARMINA",paraguay_mun_id_43
res_city_py1177,1828,dpto_py4,base.py,"ESTANCIA PERALTA",paraguay_mun_id_43
res_city_py1178,1829,dpto_py4,base.py,"ISLA ALTA",paraguay_mun_id_43
res_city_py1179,1830,dpto_py4,base.py,"ISLA JOVAI",paraguay_mun_id_43
res_city_py1180,1831,dpto_py4,base.py,"MINAS CUE",paraguay_mun_id_43
res_city_py1181,1832,dpto_py4,base.py,"PASO PE",paraguay_mun_id_43
res_city_py1182,1833,dpto_py4,base.py,"PUERTO ARECUATACUA",paraguay_mun_id_43
res_city_py1183,1834,dpto_py4,base.py,"RETIRO FATIMA",paraguay_mun_id_43
res_city_py1184,1835,dpto_py4,base.py,"RETIRO NARANJAL",paraguay_mun_id_43
res_city_py1185,1836,dpto_py4,base.py,"RETIRO YUGO PENGUE",paraguay_mun_id_43
res_city_py1186,1837,dpto_py4,base.py,"TACURUTY",paraguay_mun_id_43
res_city_py1187,1838,dpto_py4,base.py,"TUCANGUA CAÑADA",paraguay_mun_id_43
res_city_py1188,6286,dpto_py4,base.py,"CORDILLERA GUY",paraguay_mun_id_43
res_city_py1189,268,dpto_py4,base.py,"ESTACION SANTA ANA GRAL.ROLON",paraguay_mun_id_44
res_city_py1190,269,dpto_py4,base.py,"ESTANCIA STORM",paraguay_mun_id_44
res_city_py1191,270,dpto_py4,base.py,"EUSEBIO AYALA (MUNICIPIO)",paraguay_mun_id_44
res_city_py1192,271,dpto_py4,base.py,"ISLA",paraguay_mun_id_44
res_city_py1193,272,dpto_py4,base.py,"ITA YGASA",paraguay_mun_id_44
res_city_py1194,273,dpto_py4,base.py,"JHUY BATY",paraguay_mun_id_44
res_city_py1195,274,dpto_py4,base.py,"LA INDIA",paraguay_mun_id_44
res_city_py1196,275,dpto_py4,base.py,"POTRERO SAN JOSE",paraguay_mun_id_44
res_city_py1197,276,dpto_py4,base.py,"POTRERO DEL CARMEN",paraguay_mun_id_44
res_city_py1198,277,dpto_py4,base.py,"PUNTA",paraguay_mun_id_44
res_city_py1199,278,dpto_py4,base.py,"RUBIO ÑU",paraguay_mun_id_44
res_city_py1200,279,dpto_py4,base.py,"TUYUCUA",paraguay_mun_id_44
res_city_py1201,280,dpto_py4,base.py,"YACAREY",paraguay_mun_id_44
res_city_py1202,281,dpto_py4,base.py,"ÑU-AI",paraguay_mun_id_44
res_city_py1203,1839,dpto_py4,base.py,"EUSEBIO AYALA",paraguay_mun_id_44
res_city_py1204,1840,dpto_py4,base.py,"ACOSTA ÑU",paraguay_mun_id_44
res_city_py1205,1841,dpto_py4,base.py,"AGUAITY",paraguay_mun_id_44
res_city_py1206,1842,dpto_py4,base.py,"BARRETO ÑU",paraguay_mun_id_44
res_city_py1207,1843,dpto_py4,base.py,"BARRIO SAN BLAS",paraguay_mun_id_44
res_city_py1208,1844,dpto_py4,base.py,"BARRIO SANTA TERESITA",paraguay_mun_id_44
res_city_py1209,1845,dpto_py4,base.py,"BOQUERON",paraguay_mun_id_44
res_city_py1210,1846,dpto_py4,base.py,"BOQUERON 2DA.",paraguay_mun_id_44
res_city_py1211,1847,dpto_py4,base.py,"CABAÑA CUE",paraguay_mun_id_44
res_city_py1212,1848,dpto_py4,base.py,"CAHUNDY",paraguay_mun_id_44
res_city_py1213,1849,dpto_py4,base.py,"CAPIIPE",paraguay_mun_id_44
res_city_py1214,1850,dpto_py4,base.py,"CAPILLA LOMA",paraguay_mun_id_44
res_city_py1215,1851,dpto_py4,base.py,"CERRO GUY",paraguay_mun_id_44
res_city_py1216,1852,dpto_py4,base.py,"CERRO PORTEÑO",paraguay_mun_id_44
res_city_py1217,1853,dpto_py4,base.py,"COL.CURUGUYTY",paraguay_mun_id_44
res_city_py1218,1854,dpto_py4,base.py,"COSTA",paraguay_mun_id_44
res_city_py1219,282,dpto_py4,base.py,"ISLA PUCU",paraguay_mun_id_45
res_city_py1220,283,dpto_py4,base.py,"AGUARAY",paraguay_mun_id_45
res_city_py1221,284,dpto_py4,base.py,"AGUARAY RIO",paraguay_mun_id_45
res_city_py1222,285,dpto_py4,base.py,"ARROYO PORA",paraguay_mun_id_45
res_city_py1223,286,dpto_py4,base.py,"CAACUPE MI",paraguay_mun_id_45
res_city_py1224,287,dpto_py4,base.py,"CHOCHI",paraguay_mun_id_45
res_city_py1225,288,dpto_py4,base.py,"ITA YBATE",paraguay_mun_id_45
res_city_py1226,289,dpto_py4,base.py,"LOMA",paraguay_mun_id_45
res_city_py1227,290,dpto_py4,base.py,"PINDOTY",paraguay_mun_id_45
res_city_py1228,291,dpto_py4,base.py,"TAPE GUAZU",paraguay_mun_id_45
res_city_py1229,292,dpto_py4,base.py,"TAPE POI",paraguay_mun_id_45
res_city_py1230,293,dpto_py4,base.py,"TUCUNGA CAÑADA",paraguay_mun_id_45
res_city_py1231,6167,dpto_py4,base.py,"AGUARAY ROLON",paraguay_mun_id_45
res_city_py1232,6168,dpto_py4,base.py,"ISLA PUCU (MUNICIPIO)",paraguay_mun_id_45
res_city_py1233,6169,dpto_py4,base.py,"VILLA SAN JUAN",paraguay_mun_id_45
res_city_py1234,294,dpto_py4,base.py,"ITACURUBI DE LA CORDILLERA",paraguay_mun_id_46
res_city_py1235,295,dpto_py4,base.py,"CAAGUY CUPE",paraguay_mun_id_46
res_city_py1236,296,dpto_py4,base.py,"CARAY POTRERO",paraguay_mun_id_46
res_city_py1237,297,dpto_py4,base.py,"COL.MENNONITA",paraguay_mun_id_46
res_city_py1238,298,dpto_py4,base.py,"ESTANCIA BUENAVENTURA",paraguay_mun_id_46
res_city_py1239,299,dpto_py4,base.py,"GARIY LOMA",paraguay_mun_id_46
res_city_py1240,300,dpto_py4,base.py,"ITAC.DE LA CORDILLERA (MUNIC)",paraguay_mun_id_46
res_city_py1241,301,dpto_py4,base.py,"JHUGUA POI",paraguay_mun_id_46
res_city_py1242,302,dpto_py4,base.py,"LOMA MEDINA",paraguay_mun_id_46
res_city_py1243,303,dpto_py4,base.py,"MINAS-CUE",paraguay_mun_id_46
